"Subject","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","RT_sec","ACC"
"1016","You","Misi","self-matching","Nonmatching","Misi","Close","Close","You","Self","Self","z","1122","1.122","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","880","0.88","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","688","0.688","1"
"1016","Misi","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Misi","Close","Close","z","640","0.64","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","674","0.674","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","811","0.811","0"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","694","0.694","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","z","782","0.782","0"
"1016","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","794","0.794","1"
"1016","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","1109","1.109","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","667","0.667","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","556","0.556","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","1298","1.298","1"
"1016","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","640","0.64","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","650","0.65","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","z","612","0.612","0"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","696","0.696","0"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","542","0.542","0"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","644","0.644","1"
"1016","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","704","0.704","1"
"1016","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","872","0.872","1"
"1016","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","815","0.815","1"
"1016","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","761","0.761","1"
"1016","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","679","0.679","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","560","0.56","0"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","830","0.83","1"
"1016","Misi","You","self-matching","Nonmatching","You","Self","Self","Misi","Close","Close","z","752","0.752","1"
"1016","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","x","1500","1.5","0"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","x","1498","1.498","0"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","605","0.605","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","624","0.624","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","673","0.673","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","596","0.596","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","624","0.624","0"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","730","0.73","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","609","0.609","0"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","388","0.388","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","313","0.313","1"
"1016","none","Misi","self-matching","Nonmatching","Misi","Close","Close","none","NonPerson","NonPerson","z","865","0.865","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","554","0.554","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","479","0.479","1"
"1016","Misi","You","self-matching","Nonmatching","You","Self","Self","Misi","Close","Close","m","513","0.513","0"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","399","0.399","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","765","0.765","0"
"1016","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","m","465","0.465","0"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","459","0.459","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","372","0.372","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","394","0.394","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","512","0.512","1"
"1016","Misi","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Misi","Close","Close","m","382","0.382","0"
"1016","Misi","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Misi","Close","Close","z","549","0.549","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","634","0.634","1"
"1016","Misi","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Misi","Close","Close","z","396","0.396","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","480","0.48","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","912","0.912","1"
"1016","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","m","479","0.479","0"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","561","0.561","1"
"1016","Misi","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Misi","Close","Close","z","615","0.615","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","554","0.554","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","638","0.638","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","698","0.698","1"
"1016","Misi","You","self-matching","Nonmatching","You","Self","Self","Misi","Close","Close","m","432","0.432","0"
"1016","none","Misi","self-matching","Nonmatching","Misi","Close","Close","none","NonPerson","NonPerson","m","532","0.532","0"
"1016","You","Misi","self-matching","Nonmatching","Misi","Close","Close","You","Self","Self","m","490","0.49","0"
"1016","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","602","0.602","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","z","606","0.606","0"
"1016","none","Misi","self-matching","Nonmatching","Misi","Close","Close","none","NonPerson","NonPerson","z","665","0.665","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","945","0.945","0"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","590","0.59","1"
"1016","Misi","You","self-matching","Nonmatching","You","Self","Self","Misi","Close","Close","z","594","0.594","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","568","0.568","1"
"1016","Misi","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Misi","Close","Close","z","1099","1.099","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","516","0.516","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","753","0.753","1"
"1016","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","m","671","0.671","0"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","591","0.591","0"
"1016","Misi","You","self-matching","Nonmatching","You","Self","Self","Misi","Close","Close","m","571","0.571","0"
"1016","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","m","440","0.44","0"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","483","0.483","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","941","0.941","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","497","0.497","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","x","1498","1.498","0"
"1016","none","Misi","self-matching","Nonmatching","Misi","Close","Close","none","NonPerson","NonPerson","x","1498","1.498","0"
"1016","You","Misi","self-matching","Nonmatching","Misi","Close","Close","You","Self","Self","m","361","0.361","0"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","542","0.542","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","556","0.556","0"
"1016","none","Misi","self-matching","Nonmatching","Misi","Close","Close","none","NonPerson","NonPerson","z","986","0.986","1"
"1016","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","808","0.808","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","571","0.571","1"
"1016","Misi","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Misi","Close","Close","z","1055","1.055","1"
"1016","none","Misi","self-matching","Nonmatching","Misi","Close","Close","none","NonPerson","NonPerson","z","919","0.919","1"
"1016","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","830","0.83","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","736","0.736","1"
"1016","Misi","You","self-matching","Nonmatching","You","Self","Self","Misi","Close","Close","z","717","0.717","1"
"1016","Misi","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Misi","Close","Close","z","756","0.756","1"
"1016","You","Misi","self-matching","Nonmatching","Misi","Close","Close","You","Self","Self","m","553","0.553","0"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","671","0.671","1"
"1016","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","591","0.591","1"
"1016","none","Misi","self-matching","Nonmatching","Misi","Close","Close","none","NonPerson","NonPerson","z","532","0.532","1"
"1016","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","770","0.77","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","598","0.598","1"
"1016","You","Misi","self-matching","Nonmatching","Misi","Close","Close","You","Self","Self","z","770","0.77","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","543","0.543","1"
"1016","none","Misi","self-matching","Nonmatching","Misi","Close","Close","none","NonPerson","NonPerson","z","629","0.629","1"
"1016","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","673","0.673","1"
"1016","Misi","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Misi","Close","Close","m","696","0.696","0"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","522","0.522","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","488","0.488","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","z","697","0.697","0"
"1016","You","Misi","self-matching","Nonmatching","Misi","Close","Close","You","Self","Self","z","624","0.624","1"
"1016","Misi","You","self-matching","Nonmatching","You","Self","Self","Misi","Close","Close","m","475","0.475","0"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","682","0.682","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","489","0.489","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","z","490","0.49","0"
"1016","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","668","0.668","1"
"1016","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","684","0.684","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","628","0.628","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","567","0.567","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","531","0.531","0"
"1016","none","Misi","self-matching","Nonmatching","Misi","Close","Close","none","NonPerson","NonPerson","x","1499","1.499","0"
"1016","Misi","You","self-matching","Nonmatching","You","Self","Self","Misi","Close","Close","m","413","0.413","0"
"1016","Misi","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Misi","Close","Close","z","1234","1.234","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","851","0.851","1"
"1016","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","706","0.706","1"
"1016","Misi","You","self-matching","Nonmatching","You","Self","Self","Misi","Close","Close","z","851","0.851","1"
"1016","Misi","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Misi","Close","Close","z","836","0.836","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","556","0.556","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","722","0.722","1"
"1016","Misi","You","self-matching","Nonmatching","You","Self","Self","Misi","Close","Close","m","409","0.409","0"
"1016","You","Misi","self-matching","Nonmatching","Misi","Close","Close","You","Self","Self","z","660","0.66","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","565","0.565","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","602","0.602","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","623","0.623","1"
"1016","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","674","0.674","1"
"1016","none","Misi","self-matching","Nonmatching","Misi","Close","Close","none","NonPerson","NonPerson","z","707","0.707","1"
"1016","Misi","You","self-matching","Nonmatching","You","Self","Self","Misi","Close","Close","z","811","0.811","1"
"1016","Misi","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Misi","Close","Close","z","997","0.997","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","671","0.671","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","777","0.777","1"
"1016","Misi","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Misi","Close","Close","z","621","0.621","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","665","0.665","0"
"1016","Misi","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Misi","Close","Close","z","832","0.832","1"
"1016","Misi","You","self-matching","Nonmatching","You","Self","Self","Misi","Close","Close","z","682","0.682","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","473","0.473","1"
"1016","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","964","0.964","1"
"1016","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","728","0.728","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","647","0.647","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","727","0.727","1"
"1016","You","Misi","self-matching","Nonmatching","Misi","Close","Close","You","Self","Self","z","654","0.654","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","656","0.656","1"
"1016","none","Misi","self-matching","Nonmatching","Misi","Close","Close","none","NonPerson","NonPerson","z","778","0.778","1"
"1016","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","m","534","0.534","0"
"1016","You","Misi","self-matching","Nonmatching","Misi","Close","Close","You","Self","Self","m","509","0.509","0"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","437","0.437","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","574","0.574","0"
"1016","none","Misi","self-matching","Nonmatching","Misi","Close","Close","none","NonPerson","NonPerson","z","692","0.692","1"
"1016","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","m","717","0.717","0"
"1016","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","466","0.466","1"
"1016","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","732","0.732","1"
"1016","Misi","You","self-matching","Nonmatching","You","Self","Self","Misi","Close","Close","m","474","0.474","0"
"1016","Misi","You","self-matching","Nonmatching","You","Self","Self","Misi","Close","Close","z","700","0.7","1"
"1016","Misi","You","self-matching","Nonmatching","You","Self","Self","Misi","Close","Close","z","859","0.859","1"
"1016","Misi","You","self-matching","Nonmatching","You","Self","Self","Misi","Close","Close","z","586","0.586","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","487","0.487","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","z","544","0.544","0"
"1016","You","Misi","self-matching","Nonmatching","Misi","Close","Close","You","Self","Self","z","703","0.703","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","556","0.556","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","882","0.882","1"
"1016","You","Misi","self-matching","Nonmatching","Misi","Close","Close","You","Self","Self","m","882","0.882","0"
"1016","Misi","You","self-matching","Nonmatching","You","Self","Self","Misi","Close","Close","z","609","0.609","1"
"1016","none","Misi","self-matching","Nonmatching","Misi","Close","Close","none","NonPerson","NonPerson","z","902","0.902","1"
"1016","You","Misi","self-matching","Nonmatching","Misi","Close","Close","You","Self","Self","z","860","0.86","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","805","0.805","1"
"1016","Misi","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Misi","Close","Close","z","727","0.727","1"
"1016","Misi","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Misi","Close","Close","z","598","0.598","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","570","0.57","1"
"1016","You","Misi","self-matching","Nonmatching","Misi","Close","Close","You","Self","Self","z","671","0.671","1"
"1016","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","623","0.623","1"
"1016","none","Misi","self-matching","Nonmatching","Misi","Close","Close","none","NonPerson","NonPerson","z","779","0.779","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","710","0.71","1"
"1016","You","Misi","self-matching","Nonmatching","Misi","Close","Close","You","Self","Self","z","741","0.741","1"
"1016","You","Misi","self-matching","Nonmatching","Misi","Close","Close","You","Self","Self","z","684","0.684","1"
"1016","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","748","0.748","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","521","0.521","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","768","0.768","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","516","0.516","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","709","0.709","1"
"1016","You","Misi","self-matching","Nonmatching","Misi","Close","Close","You","Self","Self","z","682","0.682","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","691","0.691","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","827","0.827","1"
"1016","You","Misi","self-matching","Nonmatching","Misi","Close","Close","You","Self","Self","z","653","0.653","1"
"1016","Misi","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Misi","Close","Close","z","870","0.87","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","622","0.622","1"
"1016","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","m","881","0.881","0"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","713","0.713","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","552","0.552","1"
"1016","You","Misi","self-matching","Nonmatching","Misi","Close","Close","You","Self","Self","m","470","0.47","0"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","615","0.615","1"
"1016","You","Misi","self-matching","Nonmatching","Misi","Close","Close","You","Self","Self","z","634","0.634","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","461","0.461","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","477","0.477","1"
"1016","Misi","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Misi","Close","Close","z","806","0.806","1"
"1016","You","Misi","self-matching","Nonmatching","Misi","Close","Close","You","Self","Self","z","658","0.658","1"
"1016","You","Misi","self-matching","Nonmatching","Misi","Close","Close","You","Self","Self","z","484","0.484","1"
"1016","none","Misi","self-matching","Nonmatching","Misi","Close","Close","none","NonPerson","NonPerson","z","820","0.82","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","591","0.591","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","z","611","0.611","0"
"1016","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","766","0.766","1"
"1016","Misi","You","self-matching","Nonmatching","You","Self","Self","Misi","Close","Close","z","732","0.732","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","665","0.665","1"
"1016","Misi","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Misi","Close","Close","z","722","0.722","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","984","0.984","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","747","0.747","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","642","0.642","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","747","0.747","1"
"1016","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","m","432","0.432","0"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","596","0.596","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","559","0.559","1"
"1016","Misi","You","self-matching","Nonmatching","You","Self","Self","Misi","Close","Close","m","605","0.605","0"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","569","0.569","1"
"1016","Misi","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Misi","Close","Close","m","541","0.541","0"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","532","0.532","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","571","0.571","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","727","0.727","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","638","0.638","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","537","0.537","1"
"1016","none","Misi","self-matching","Nonmatching","Misi","Close","Close","none","NonPerson","NonPerson","z","695","0.695","1"
"1016","Misi","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Misi","Close","Close","m","688","0.688","0"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","759","0.759","1"
"1016","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","m","452","0.452","0"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","886","0.886","0"
"1016","You","Misi","self-matching","Nonmatching","Misi","Close","Close","You","Self","Self","z","801","0.801","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","635","0.635","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","589","0.589","1"
"1016","Misi","You","self-matching","Nonmatching","You","Self","Self","Misi","Close","Close","z","777","0.777","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","454","0.454","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","617","0.617","1"
"1016","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","962","0.962","1"
"1016","Misi","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Misi","Close","Close","z","1271","1.271","1"
"1016","none","Misi","self-matching","Nonmatching","Misi","Close","Close","none","NonPerson","NonPerson","z","743","0.743","1"
"1016","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","813","0.813","1"
"1016","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","m","750","0.75","0"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","956","0.956","1"
"1016","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","712","0.712","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","1057","1.057","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","615","0.615","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","z","651","0.651","0"
"1016","You","Misi","self-matching","Nonmatching","Misi","Close","Close","You","Self","Self","z","723","0.723","1"
"1016","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","883","0.883","1"
"1016","You","none","self-matching","Nonmatching","none","NonPerson","NonPerson","You","Self","Self","z","658","0.658","1"
"1016","none","Misi","self-matching","Nonmatching","Misi","Close","Close","none","NonPerson","NonPerson","z","940","0.94","1"
"1016","none","Misi","self-matching","Nonmatching","Misi","Close","Close","none","NonPerson","NonPerson","z","1072","1.072","1"
"1016","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","z","800","0.8","1"
"1016","Misi","none","self-matching","Nonmatching","none","NonPerson","NonPerson","Misi","Close","Close","z","892","0.892","1"
"1016","You","Misi","self-matching","Nonmatching","Misi","Close","Close","You","Self","Self","z","786","0.786","1"
"1016","Misi","You","self-matching","Nonmatching","You","Self","Self","Misi","Close","Close","z","790","0.79","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","690","0.69","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","794","0.794","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","508","0.508","1"
"1016","You","You","self-matching","Matching","You","Self","Self","You","Self","Self","m","622","0.622","1"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","705","0.705","1"
"1016","none","You","self-matching","Nonmatching","You","Self","Self","none","NonPerson","NonPerson","m","512","0.512","0"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","567","0.567","1"
"1016","Misi","You","self-matching","Nonmatching","You","Self","Self","Misi","Close","Close","m","540","0.54","0"
"1016","none","none","self-matching","Matching","none","NonPerson","NonPerson","none","NonPerson","NonPerson","m","554","0.554","1"
"1016","Misi","Misi","self-matching","Matching","Misi","Close","Close","Misi","Close","Close","m","713","0.713","1"
